2178,0,1,0,0
2184,0,1,0,0
2190,0,1,0,0
2196,0,1,0,0
2202,0,4,0,0
2208,0,1,0,0
2214,0,1,0,0
2220,0,4,0,0
2226,0,4,0,0
2232,0,1,0,0
2238,0,1,0,0
2244,0,1,0,0
2250,0,1,0,0
2256,0,1,0,0
2262,0,1,0,0
2268,0,1,0,0
2274,0,1,0,0
2280,0,1,0,0
2286,0,1,0,0
2292,0,1,0,0
2298,0,1,0,0
2304,0,1,0,0
2310,0,1,0,0
2316,0,1,0,0
2322,0,1,0,0
2328,0,1,0,0
2334,0,1,0,0
2340,0,1,0,0
2346,0,1,0,0
2352,3,1,0,0
2358,3,1,0,0
2364,3,1,0,0
2370,0,1,0,0
2376,0,1,0,0
2382,0,1,0,0
2388,0,1,0,0
2394,0,1,0,1
2400,0,1,0,1
2406,3,1,0,0
2412,3,1,0,0
2418,3,1,0,1
2424,0,1,0,0
2430,0,1,0,1
2436,0,1,0,1
2442,0,1,0,1
2448,0,1,0,1
2454,0,1,0,1
2460,0,4,0,1
2466,3,4,0,1
2472,3,7,0,0
2478,5,7,0,0
2484,5,7,8,2
2490,5,7,8,2
2496,5,7,8,2
2502,5,7,8,2
2508,5,7,8,2
2514,5,7,8,0
2520,3,7,0,0
2526,3,4,0,0
2532,3,1,0,0
2538,3,1,0,0
2544,3,1,0,0
2550,0,1,0,0
2556,0,1,0,0
2562,0,1,0,0
2568,3,1,0,0
2574,3,4,0,1
2580,3,4,0,0
2586,3,7,0,0
2592,5,7,8,0
2598,5,7,8,0
2604,5,7,8,0
2610,5,7,8,0
2616,5,7,8,0
2622,5,7,8,0
2628,5,7,0,0
2634,3,4,0,0
2640,3,4,0,0
2646,0,1,0,0
2652,0,1,0,0
2658,0,1,0,0
2664,0,1,0,0
2670,0,1,0,1
2676,0,1,0,0
2682,0,1,0,0
2688,0,1,0,0
2694,0,1,0,0
2700,0,1,0,0
2706,0,1,0,1
2712,0,1,0,1
2718,0,1,0,1
2724,0,1,0,1
2730,0,1,0,0
2736,0,1,0,0
2742,1,1,0,0
2748,0,1,0,0
2754,0,1,0,1
2760,0,1,0,1
2766,0,1,0,0
2772,0,1,0,0
2778,0,1,0,0
2784,0,1,0,0
2790,0,1,0,0
2796,0,1,0,0
2802,0,1,0,0
2808,0,1,0,0
2814,0,1,0,0
2820,0,1,0,0
2826,0,1,0,0
2832,0,1,0,0
2838,0,1,0,0
2844,0,1,0,0
2850,0,1,0,0
2856,0,1,0,0
2862,0,1,0,0
2868,0,1,0,0
2874,0,1,0,0
2880,0,1,0,0
2886,0,1,0,0
2892,0,1,8,0
2898,0,1,8,0
2904,0,1,8,0
2910,0,1,8,0
2916,0,1,8,0
2922,0,1,0,0
2928,0,1,0,0
2934,0,1,0,0
2940,0,1,0,0
2946,0,1,0,1
2952,0,1,0,1
2958,1,1,0,0
2964,1,1,0,0
2970,2,1,0,0
2976,1,1,0,0
2982,1,1,0,0
2988,1,1,0,0
2994,0,1,0,0
3000,0,1,0,0
3006,3,1,0,0
3012,3,1,0,0
3018,3,1,0,0
3024,0,1,0,0
3030,0,1,0,0
3036,0,1,0,0
3042,0,1,0,0
3048,0,1,0,0
3054,0,1,0,1
3060,3,1,0,0
3066,3,1,0,0
3072,3,1,0,0
3078,3,1,0,0
3084,3,1,0,0
3090,0,1,0,1
3096,0,1,0,1
3102,0,1,0,1
3108,0,1,0,1
3114,0,1,0,1
3120,0,4,0,1
3126,3,7,0,0
3132,3,7,0,0
3138,5,7,0,0
3144,5,7,8,2
3150,5,7,8,2
3156,5,7,8,2
3162,5,7,8,2
3168,5,7,8,2
3174,3,7,0,0
3180,3,4,0,0
3186,3,1,0,0
3192,3,1,0,0
3198,3,1,0,0
3204,0,1,0,0
3210,0,1,0,0
3216,0,1,0,0
3222,0,1,0,0
3228,3,1,0,0
3234,3,7,0,0
3240,3,7,0,0
3246,5,7,0,0
3252,5,7,8,0
3258,5,7,8,0
3264,5,7,8,0
3270,5,7,8,0
3276,5,7,8,0
3282,5,7,0,0
3288,3,4,0,0
3294,0,4,0,0
3300,0,1,0,0
3306,0,1,0,0
3312,0,1,0,0
3318,0,1,0,0
3324,0,1,0,0
3330,0,1,0,0
3336,0,1,0,0
3342,0,1,0,0
3348,0,1,0,0
3354,0,1,0,0
3360,0,1,0,0
3366,0,1,0,0
3372,0,1,0,0
3378,0,1,0,0
3384,0,1,0,0
3390,0,1,0,0
3396,0,1,0,0
3402,0,1,0,0
3408,0,4,0,0
3414,0,4,0,0
3420,0,4,0,0
3426,0,1,0,0
3432,0,1,0,0
3438,0,1,0,0
3444,0,4,0,0
3450,0,4,0,0
3456,0,1,0,0
3462,0,1,0,0
3468,0,1,0,0
3474,0,1,0,0
3480,0,1,0,0
3486,0,1,0,0
3492,0,1,0,0
3498,0,1,0,0
3504,0,1,0,0
3510,0,1,0,0
3516,0,1,0,0
3522,0,1,0,0
3528,0,4,0,0
3534,0,4,0,0
3540,0,4,0,0
3546,0,4,0,0
3552,0,4,0,0
3558,0,4,0,0
3564,0,4,0,0
3570,0,1,0,1
3576,0,4,0,0
3582,0,1,0,0
3588,0,1,0,0
3594,0,1,0,0
3600,0,1,0,0
3606,0,1,0,0
3612,0,1,0,1
3618,0,1,0,1
3624,0,1,0,0
3630,3,1,0,0
3636,3,1,0,0
3642,3,1,0,0
3648,0,1,0,0
3654,0,1,0,0
3660,0,1,0,0
3666,0,1,0,0
3672,0,1,0,0
3678,0,1,0,0
3684,0,1,0,0
3690,3,1,0,0
3696,3,1,0,0
3702,3,1,0,0
3708,3,1,0,0
3714,3,1,0,0
3720,0,1,0,0
3726,0,1,0,1
3732,0,1,0,1
3738,0,1,0,1
3744,3,1,0,1
3750,0,1,0,1
3756,0,1,0,1
3762,0,1,0,1
3768,0,1,0,1
3774,0,1,0,1
3780,0,4,0,1
3786,3,7,0,0
3792,5,7,0,0
3798,5,7,0,0
3804,5,9,8,2
3810,5,9,8,2
3816,5,9,8,2
3822,5,7,8,2
3828,5,7,8,2
3834,5,7,0,0
3840,3,4,0,0
3846,3,4,0,0
3852,3,1,0,0
3858,3,1,0,0
3864,0,1,0,0
3870,0,1,0,0
3876,0,1,0,0
3882,0,1,0,0
3888,3,1,0,0
3894,3,4,0,0
3900,3,4,0,0
3906,3,7,0,0
3912,5,7,0,0
3918,5,7,8,0
3924,5,7,8,0
3930,5,7,8,0
3936,5,7,8,0
3942,5,7,8,0
3948,5,7,0,0
3954,3,7,0,0
3960,3,4,0,0
3966,0,1,0,0
3972,0,1,0,0
3978,0,1,0,0
,完,,,
